FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-748970,SIN,HND,2023-11-14 17:10:00,2023-11-14 19:28:00,American Airlines,2:18:00,2057,Boeing 767,162
FL-955173,ATL,YVR,2023-08-11 07:29:00,2023-08-11 11:10:00,Alitalia,3:41:00,1301,Boeing 737 MAX,221
FL-501057,FCO,ATL,2023-01-13 11:07:00,2023-01-13 16:29:00,Alitalia,5:22:00,2576,Bombardier CRJ900,115
FL-902664,CDG,YUL,2023-10-03 18:58:00,2023-10-03 20:25:00,Emirates,1:27:00,1802,Boeing 737 MAX,169
FL-792781,CDG,SFO,2023-06-17 23:47:00,2023-06-18 01:46:00,Cathay Pacific,1:59:00,988,Airbus A320,104
FL-344566,MIA,ORD,2023-05-03 06:03:00,2023-05-03 09:53:00,Turkish Airlines,3:50:00,211,Boeing 787,207
FL-201024,YXU,YHZ,2023-12-26 16:32:00,2023-12-26 20:40:00,Asiana Airlines,4:08:00,2700,Boeing 737,105
FL-819568,AMS,HKG,2023-07-10 03:12:00,2023-07-10 08:20:00,Finnair,5:08:00,878,Boeing 767,140
FL-171389,AMS,SIN,2023-11-28 20:46:00,2023-11-28 23:07:00,WestJet,2:21:00,1203,Bombardier CRJ900,244
FL-523258,HND,YUL,2023-06-02 14:49:00,2023-06-02 22:13:00,KLM,7:24:00,1744,Airbus A330,170
FL-506352,YOW,YUL,2023-07-05 19:08:00,2023-07-05 20:54:00,Asiana Airlines,1:46:00,614,Boeing 787,183
FL-335027,FRA,YXU,2023-03-04 04:34:00,2023-03-04 07:28:00,Finnair,2:54:00,1848,Airbus A380,219
FL-372003,LAX,ORD,2023-02-26 22:31:00,2023-02-27 00:45:00,Delta Airlines,2:14:00,1418,Airbus A340,155
FL-310882,SFO,YHZ,2023-07-08 12:25:00,2023-07-08 19:39:00,Finnair,7:14:00,262,Airbus A340,225
FL-561750,HKG,CDG,2023-08-10 16:47:00,2023-08-10 20:15:00,Finnair,3:28:00,1982,Boeing 747,113
FL-487387,YUL,AMS,2023-09-14 07:33:00,2023-09-14 10:50:00,Delta Airlines,3:17:00,248,Airbus A320,108
FL-123903,AMS,DEN,2023-07-05 08:13:00,2023-07-05 12:03:00,Iberia,3:50:00,2670,Airbus A350,232
FL-514893,AMS,YOW,2023-09-08 15:36:00,2023-09-08 19:04:00,Singapore Airlines,3:28:00,466,Boeing 787,141
FL-253005,ICN,DFW,2023-03-26 00:07:00,2023-03-26 08:47:00,Finnair,8:40:00,304,Boeing 737,171
FL-205624,LAX,MIA,2023-01-19 21:21:00,2023-01-20 00:00:00,Swiss International Air Lines,2:39:00,2078,Bombardier Q400,116
FL-523592,LHR,DXB,2023-02-18 00:53:00,2023-02-18 08:57:00,Iberia,8:04:00,851,Boeing 747,111
FL-692434,LHR,IST,2023-04-22 00:41:00,2023-04-22 07:37:00,EVA Air,6:56:00,444,McDonnell Douglas MD-88,193
FL-100644,MEX,AMS,2023-07-05 12:30:00,2023-07-05 16:04:00,Cathay Pacific,3:34:00,281,Embraer E190,163
FL-548629,SIN,YOW,2023-06-26 15:02:00,2023-06-26 21:57:00,American Airlines,6:55:00,1890,Airbus A350,158
FL-988654,SYD,FRA,2023-12-14 08:46:00,2023-12-14 13:14:00,Swiss International Air Lines,4:28:00,2168,McDonnell Douglas MD-88,243
FL-972221,FRA,DXB,2023-06-04 00:44:00,2023-06-04 04:16:00,British Airways,3:32:00,2451,Bombardier Q400,113
FL-842089,HKG,FCO,2023-11-11 14:44:00,2023-11-11 19:18:00,American Airlines,4:34:00,2501,Boeing 787,165
FL-441546,HND,MIA,2023-12-11 07:13:00,2023-12-11 13:05:00,Emirates,5:52:00,1780,Airbus A350,227
FL-197601,MIA,PEK,2023-09-26 02:01:00,2023-09-26 10:17:00,Emirates,8:16:00,2514,Airbus A330,231
FL-216086,LAX,FCO,2023-12-05 18:37:00,2023-12-05 21:35:00,Air Python,2:58:00,1413,Boeing 737 MAX,133
FL-110649,SFO,HND,2023-01-16 09:17:00,2023-01-16 12:57:00,China Southern Airlines,3:40:00,2199,Boeing 787,150
FL-624977,LHR,HKG,2023-01-04 04:31:00,2023-01-04 10:26:00,Iberia,5:55:00,2026,Boeing 777,177
FL-410030,IST,YHZ,2023-06-17 04:26:00,2023-06-17 10:23:00,Singapore Airlines,5:57:00,2149,Airbus A380,229
FL-240224,MIA,DXB,2023-03-03 18:10:00,2023-03-03 23:42:00,Etihad Airways,5:32:00,2239,Bombardier Q400,152
FL-206957,LAX,SFO,2023-06-11 15:24:00,2023-06-11 16:53:00,EVA Air,1:29:00,511,Airbus A350,164
FL-568748,YXU,YHZ,2023-09-08 11:30:00,2023-09-08 16:57:00,American Airlines,5:27:00,517,Boeing 737,147
FL-830114,MEX,SIN,2023-04-17 07:57:00,2023-04-17 14:48:00,KLM,6:51:00,1713,Bombardier CRJ900,191
FL-612789,AMS,YHZ,2023-12-21 08:01:00,2023-12-21 14:35:00,American Airlines,6:34:00,490,Embraer E190,213
FL-567763,MEL,SIN,2023-02-24 10:31:00,2023-02-24 13:35:00,Qatar Airways,3:04:00,2664,McDonnell Douglas MD-88,202
FL-698835,AMS,MIA,2023-04-21 00:09:00,2023-04-21 03:59:00,Aeroflot,3:50:00,1325,Bombardier Q400,133
FL-628721,YYZ,PEK,2023-07-25 13:09:00,2023-07-25 18:40:00,Qatar Airways,5:31:00,946,Airbus A330,125
FL-975924,DXB,DFW,2023-04-10 11:16:00,2023-04-10 17:48:00,Avianca,6:32:00,860,Bombardier Q400,174
FL-842459,AMS,IST,2023-01-10 10:55:00,2023-01-10 13:35:00,Thai Airways,2:40:00,2701,Boeing 737 MAX,230
FL-896083,LHR,IST,2023-05-21 18:48:00,2023-05-22 01:13:00,Lufthansa,6:25:00,2083,Boeing 767,116
FL-232829,HKG,SFO,2023-09-05 19:09:00,2023-09-05 23:22:00,United Airlines,4:13:00,2949,Embraer E190,178
FL-296873,MEL,HND,2023-04-20 00:57:00,2023-04-20 03:46:00,Turkish Airlines,2:49:00,1334,Airbus A380,191
FL-297066,YUL,YVR,2023-01-14 15:44:00,2023-01-14 22:28:00,British Airways,6:44:00,1554,Boeing 737,119
FL-731145,YYZ,YXU,2023-08-21 06:19:00,2023-08-21 11:46:00,Avianca,5:27:00,1920,Bombardier Q400,102
FL-108211,SIN,CDG,2023-09-21 14:27:00,2023-09-21 18:46:00,Cathay Pacific,4:19:00,1687,Boeing 777,205
FL-444236,ATL,FCO,2023-02-09 01:18:00,2023-02-09 09:20:00,Singapore Airlines,8:02:00,2239,Boeing 747,205
FL-513705,MEL,PEK,2023-01-23 02:00:00,2023-01-23 03:47:00,American Airlines,1:47:00,2847,Airbus A330,181
FL-885557,ORD,MIA,2023-06-08 17:41:00,2023-06-08 21:33:00,Royal Jordanian,3:52:00,474,McDonnell Douglas MD-88,210
FL-187656,SIN,YHZ,2023-08-13 02:41:00,2023-08-13 04:32:00,EVA Air,1:51:00,1237,Boeing 777,247
FL-548299,DXB,IST,2023-12-24 01:28:00,2023-12-24 04:42:00,Swiss International Air Lines,3:14:00,2575,Airbus A350,100
FL-219689,YYZ,IST,2023-09-17 15:27:00,2023-09-17 16:50:00,Aeroflot,1:23:00,2682,Airbus A340,208
FL-904114,DFW,YYZ,2023-10-14 09:38:00,2023-10-14 15:20:00,EVA Air,5:42:00,1214,Airbus A320,128
FL-424621,AMS,SFO,2023-09-06 09:12:00,2023-09-06 14:20:00,Qantas,5:08:00,1512,Airbus A330,166
FL-787800,FCO,IST,2023-05-08 02:08:00,2023-05-08 04:27:00,Virgin Atlantic,2:19:00,789,Airbus A320,250
FL-573319,ORD,LHR,2023-02-28 11:48:00,2023-02-28 15:04:00,Avianca,3:16:00,691,Boeing 737,133
FL-249438,AMS,YYZ,2023-06-04 02:22:00,2023-06-04 04:06:00,Qatar Airways,1:44:00,249,Airbus A340,174
FL-432886,LHR,DFW,2023-08-10 09:24:00,2023-08-10 18:04:00,Aeroflot,8:40:00,1915,Boeing 747,123
FL-705803,YUL,DXB,2023-01-03 05:57:00,2023-01-03 09:35:00,Avianca,3:38:00,707,Boeing 737 MAX,145
FL-238313,ICN,ATL,2023-05-13 20:03:00,2023-05-14 02:31:00,Aeroflot,6:28:00,2322,Airbus A330,234
FL-272043,DFW,MEL,2023-09-17 20:27:00,2023-09-18 03:08:00,Qatar Airways,6:41:00,1519,Boeing 787,214
FL-838659,MIA,IST,2023-02-08 15:38:00,2023-02-08 20:49:00,Lufthansa,5:11:00,875,Bombardier Q400,194
FL-388419,ICN,LAX,2023-08-19 09:49:00,2023-08-19 13:21:00,Singapore Airlines,3:32:00,1400,Boeing 787,231
FL-512003,MIA,JFK,2023-05-01 21:24:00,2023-05-02 03:17:00,American Airlines,5:53:00,1160,Boeing 787,152
FL-426079,JFK,LAX,2023-09-12 20:38:00,2023-09-13 00:01:00,Emirates,3:23:00,2196,Airbus A350,124
FL-276419,HND,JFK,2023-04-18 17:37:00,2023-04-19 00:50:00,Swiss International Air Lines,7:13:00,603,McDonnell Douglas MD-88,183
FL-494752,MIA,SYD,2023-06-07 11:52:00,2023-06-07 18:11:00,Qantas,6:19:00,1411,Embraer E190,250
FL-910074,DEN,CDG,2023-07-17 03:48:00,2023-07-17 06:40:00,Virgin Atlantic,2:52:00,2972,Boeing 747,124
FL-798762,ATL,ICN,2023-03-15 11:12:00,2023-03-15 12:40:00,Turkish Airlines,1:28:00,2872,Boeing 777,170
FL-317532,HKG,ICN,2023-09-10 23:41:00,2023-09-11 02:26:00,Alitalia,2:45:00,1898,Airbus A340,202
FL-222201,DEN,DFW,2023-02-19 00:49:00,2023-02-19 06:08:00,EVA Air,5:19:00,2002,Airbus A340,235
FL-838471,ICN,LAX,2023-10-04 09:34:00,2023-10-04 11:22:00,Emirates,1:48:00,2607,Airbus A330,203
FL-299906,HKG,HND,2023-08-03 10:21:00,2023-08-03 14:19:00,Asiana Airlines,3:58:00,2877,McDonnell Douglas MD-88,191
FL-861881,YYZ,YVR,2023-07-01 08:51:00,2023-07-01 11:13:00,WestJet,2:22:00,1095,Boeing 787,134
FL-141557,IST,MEL,2023-01-28 18:32:00,2023-01-28 22:41:00,KLM,4:09:00,1088,Airbus A330,208
FL-592754,JFK,AMS,2023-05-22 21:54:00,2023-05-23 04:18:00,Delta Airlines,6:24:00,2252,Airbus A340,136
FL-271327,ATL,FCO,2023-12-02 04:14:00,2023-12-02 06:00:00,Emirates,1:46:00,987,Airbus A320,227
FL-146783,LAX,HKG,2023-07-28 15:38:00,2023-07-28 20:42:00,ANA All Nippon Airways,5:04:00,2839,Boeing 737 MAX,238
FL-455868,HKG,PEK,2023-12-23 05:30:00,2023-12-23 11:18:00,Lufthansa,5:48:00,1303,Airbus A380,197
FL-349120,HKG,HND,2023-11-20 03:42:00,2023-11-20 09:16:00,Swiss International Air Lines,5:34:00,1151,Airbus A320,192
FL-620458,FRA,YUL,2023-11-13 20:35:00,2023-11-13 22:03:00,Avianca,1:28:00,487,Bombardier Q400,247
FL-114750,HKG,MEL,2023-08-10 04:36:00,2023-08-10 11:10:00,Aeroflot,6:34:00,2964,Boeing 737 MAX,174
FL-774086,YOW,FCO,2023-11-18 16:23:00,2023-11-18 20:27:00,Swiss International Air Lines,4:04:00,2948,McDonnell Douglas MD-88,157
FL-272065,DXB,LAX,2023-12-17 01:21:00,2023-12-17 04:17:00,WestJet,2:56:00,751,Airbus A380,142
FL-633801,DFW,MEL,2023-11-09 01:36:00,2023-11-09 09:52:00,ANA All Nippon Airways,8:16:00,2342,Airbus A350,223
FL-913092,YHZ,MEX,2023-11-18 01:21:00,2023-11-18 09:08:00,Avianca,7:47:00,1933,Airbus A340,104
FL-902466,HKG,DFW,2023-03-11 09:47:00,2023-03-11 16:09:00,Qatar Airways,6:22:00,725,Boeing 777,146
FL-445514,AMS,LAX,2023-12-11 17:00:00,2023-12-11 18:23:00,Cathay Pacific,1:23:00,1635,Boeing 767,193
FL-161625,YUL,DEN,2023-11-26 23:20:00,2023-11-27 03:04:00,China Southern Airlines,3:44:00,2894,Bombardier CRJ900,229
FL-431178,YOW,SFO,2023-09-02 16:31:00,2023-09-02 21:47:00,American Airlines,5:16:00,1630,Bombardier CRJ900,189
FL-362838,MEL,LHR,2023-07-17 11:48:00,2023-07-17 19:49:00,Virgin Atlantic,8:01:00,1317,Airbus A350,102
FL-870171,YOW,FRA,2023-03-09 01:06:00,2023-03-09 06:31:00,Royal Jordanian,5:25:00,2012,Embraer E190,152
FL-255887,LAX,IST,2023-09-20 20:49:00,2023-09-20 22:02:00,Swiss International Air Lines,1:13:00,2074,Boeing 767,158
FL-156879,LAX,DXB,2023-04-01 09:47:00,2023-04-01 14:00:00,Cathay Pacific,4:13:00,1798,Airbus A340,144
FL-242144,PEK,SIN,2023-01-15 15:07:00,2023-01-15 16:34:00,Avianca,1:27:00,1584,McDonnell Douglas MD-88,231
FL-987221,ICN,DXB,2023-12-27 23:31:00,2023-12-28 04:54:00,Turkish Airlines,5:23:00,2024,Boeing 737,249
FL-958727,YXU,MIA,2023-06-23 12:29:00,2023-06-23 20:21:00,Qatar Airways,7:52:00,2876,Bombardier Q400,131
FL-552988,JFK,CDG,2023-03-18 07:27:00,2023-03-18 15:56:00,Finnair,8:29:00,790,Boeing 747,109
FL-343331,ATL,JFK,2023-09-01 11:56:00,2023-09-01 17:18:00,Alitalia,5:22:00,1720,Airbus A320,119
FL-768825,DXB,FCO,2023-07-05 20:01:00,2023-07-06 04:20:00,Aeroflot,8:19:00,377,Bombardier CRJ900,240
FL-848263,SFO,MEL,2023-06-20 08:46:00,2023-06-20 13:11:00,Asiana Airlines,4:25:00,2577,Bombardier Q400,136
FL-397910,ICN,IST,2023-09-10 01:43:00,2023-09-10 10:23:00,Air France,8:40:00,712,Airbus A380,241
FL-585216,DEN,FCO,2023-09-21 02:01:00,2023-09-21 09:17:00,United Airlines,7:16:00,2179,Airbus A320,242
FL-277291,HKG,FCO,2023-06-19 12:13:00,2023-06-19 18:29:00,Swiss International Air Lines,6:16:00,974,Airbus A320,235
FL-398164,SFO,MEL,2023-03-22 17:05:00,2023-03-23 01:48:00,Iberia,8:43:00,886,Boeing 767,110
FL-134246,YYZ,LHR,2023-02-17 18:35:00,2023-02-18 01:55:00,Cathay Pacific,7:20:00,1763,Airbus A340,154
FL-230486,FRA,HKG,2023-10-09 18:41:00,2023-10-10 03:10:00,Emirates,8:29:00,2175,Boeing 737,111
FL-535199,HND,LAX,2023-08-18 23:10:00,2023-08-19 03:08:00,Singapore Airlines,3:58:00,1159,Boeing 777,202
FL-597470,LHR,IST,2023-03-02 01:44:00,2023-03-02 04:46:00,Air Canada,3:02:00,2221,Airbus A330,212
FL-774619,JFK,CDG,2023-09-26 16:00:00,2023-09-26 18:51:00,WestJet,2:51:00,1416,McDonnell Douglas MD-88,156
FL-935348,MEL,SYD,2023-02-21 20:22:00,2023-02-22 04:48:00,Qatar Airways,8:26:00,2291,Bombardier Q400,245
FL-951195,SFO,MIA,2023-01-04 08:26:00,2023-01-04 12:46:00,Etihad Airways,4:20:00,1879,Airbus A350,148
FL-153396,SFO,YYZ,2023-06-17 10:27:00,2023-06-17 15:15:00,British Airways,4:48:00,938,Bombardier CRJ900,236
FL-626064,JFK,DEN,2023-10-21 14:02:00,2023-10-21 19:36:00,Air Python,5:34:00,513,Boeing 787,200
FL-366905,ATL,YUL,2023-01-01 16:50:00,2023-01-01 20:45:00,Cathay Pacific,3:55:00,2562,Bombardier CRJ900,173
FL-456231,FCO,HKG,2023-05-02 16:22:00,2023-05-02 18:53:00,Cathay Pacific,2:31:00,361,Boeing 777,190
FL-251108,ATL,PEK,2023-05-14 18:48:00,2023-05-14 23:10:00,Finnair,4:22:00,1056,Bombardier CRJ900,142
FL-884871,HKG,DEN,2023-09-26 19:58:00,2023-09-27 03:47:00,Alitalia,7:49:00,1933,Boeing 737,105
FL-839080,SYD,CDG,2023-09-15 05:23:00,2023-09-15 11:01:00,EVA Air,5:38:00,2590,McDonnell Douglas MD-88,100
FL-354031,SFO,JFK,2023-11-04 09:34:00,2023-11-04 15:16:00,Thai Airways,5:42:00,2115,Boeing 767,190
FL-618012,ICN,PEK,2023-01-10 03:00:00,2023-01-10 10:26:00,Avianca,7:26:00,1983,Boeing 737 MAX,157
FL-963075,CDG,AMS,2023-12-26 18:53:00,2023-12-27 02:09:00,Emirates,7:16:00,2563,McDonnell Douglas MD-88,240
FL-464699,SFO,LHR,2023-07-06 18:20:00,2023-07-07 00:21:00,Lufthansa,6:01:00,1381,Boeing 767,122
FL-908685,YXU,FRA,2023-02-15 01:14:00,2023-02-15 06:10:00,American Airlines,4:56:00,2525,Boeing 767,243
FL-546302,YXU,YUL,2023-09-28 11:43:00,2023-09-28 15:27:00,United Airlines,3:44:00,1237,Airbus A320,103
FL-545228,DEN,YYZ,2023-08-17 06:38:00,2023-08-17 11:08:00,Air France,4:30:00,564,Boeing 747,178
FL-764674,YYZ,LHR,2023-10-22 17:22:00,2023-10-22 18:29:00,Avianca,1:07:00,2868,Boeing 737 MAX,134
FL-533688,AMS,IST,2023-01-11 17:50:00,2023-01-11 23:36:00,Air France,5:46:00,849,Boeing 767,149
FL-952016,MEL,CDG,2023-10-12 23:56:00,2023-10-13 02:54:00,China Southern Airlines,2:58:00,585,Boeing 787,107
FL-408958,YXU,SIN,2023-09-13 12:50:00,2023-09-13 16:02:00,Lufthansa,3:12:00,1465,McDonnell Douglas MD-88,210
FL-253318,SYD,FCO,2023-10-13 00:56:00,2023-10-13 03:00:00,WestJet,2:04:00,2952,Boeing 777,114
FL-861940,FCO,MEL,2023-08-06 06:18:00,2023-08-06 11:56:00,British Airways,5:38:00,2310,Airbus A320,214
FL-745652,ORD,MEX,2023-04-23 23:45:00,2023-04-24 05:09:00,WestJet,5:24:00,1965,Boeing 787,234
FL-522056,CDG,HKG,2023-10-27 01:43:00,2023-10-27 05:28:00,Asiana Airlines,3:45:00,1906,Boeing 787,222
FL-691890,AMS,SFO,2023-08-02 21:10:00,2023-08-03 00:14:00,Lufthansa,3:04:00,1543,Embraer E190,165
FL-867125,HND,AMS,2023-05-27 11:02:00,2023-05-27 18:48:00,China Southern Airlines,7:46:00,2189,Boeing 777,150
FL-824322,YXU,MIA,2023-12-15 06:36:00,2023-12-15 12:57:00,Alitalia,6:21:00,273,Boeing 737 MAX,235
FL-495250,MEX,ICN,2023-08-06 06:14:00,2023-08-06 13:21:00,Air Python,7:07:00,1413,Airbus A340,112
FL-279008,DEN,AMS,2023-06-15 18:36:00,2023-06-16 02:26:00,Asiana Airlines,7:50:00,2217,Boeing 737,184
FL-471271,JFK,IST,2023-10-17 16:22:00,2023-10-17 23:49:00,Lufthansa,7:27:00,679,Airbus A350,165
FL-852192,YVR,IST,2023-07-09 09:31:00,2023-07-09 12:22:00,KLM,2:51:00,1636,Airbus A320,192
FL-294716,DXB,YVR,2023-09-17 15:52:00,2023-09-17 23:52:00,Air Python,8:00:00,2650,Boeing 787,149
FL-488374,LHR,LAX,2023-05-19 07:20:00,2023-05-19 13:42:00,Air France,6:22:00,1031,Airbus A340,124
FL-332032,ATL,HKG,2023-11-02 21:13:00,2023-11-03 04:53:00,Etihad Airways,7:40:00,1364,Boeing 787,250
FL-522112,CDG,SYD,2023-08-09 06:48:00,2023-08-09 11:19:00,American Airlines,4:31:00,2898,Boeing 737,146
FL-682034,YYZ,YVR,2023-09-26 02:45:00,2023-09-26 04:17:00,Air France,1:32:00,1156,Boeing 777,140
FL-222100,MEL,DFW,2023-08-22 03:35:00,2023-08-22 05:42:00,Thai Airways,2:07:00,2322,Boeing 737,250
FL-871548,CDG,IST,2023-09-05 14:08:00,2023-09-05 15:51:00,American Airlines,1:43:00,2151,Airbus A350,192
FL-609750,SYD,YUL,2023-10-22 20:45:00,2023-10-23 01:34:00,Lufthansa,4:49:00,2367,Airbus A380,231
FL-814856,SIN,DXB,2023-03-12 21:17:00,2023-03-13 03:44:00,Royal Jordanian,6:27:00,1963,Airbus A340,111
FL-252394,YXU,FRA,2023-11-10 23:37:00,2023-11-11 00:45:00,WestJet,1:08:00,2437,Boeing 737 MAX,245
FL-147957,SFO,MEX,2023-09-15 17:06:00,2023-09-15 18:27:00,Etihad Airways,1:21:00,2904,Bombardier CRJ900,223
FL-144234,YXU,YVR,2023-04-02 05:37:00,2023-04-02 09:42:00,Turkish Airlines,4:05:00,1988,Boeing 767,145
FL-660722,YOW,SYD,2023-08-16 08:39:00,2023-08-16 11:34:00,Etihad Airways,2:55:00,2793,Airbus A350,159
FL-688754,SFO,YYZ,2023-03-26 02:04:00,2023-03-26 06:10:00,Iberia,4:06:00,500,Airbus A340,226
FL-399288,JFK,ORD,2023-08-03 07:59:00,2023-08-03 09:45:00,Iberia,1:46:00,1504,Boeing 767,135
FL-821409,CDG,DEN,2023-05-15 21:06:00,2023-05-16 00:35:00,Emirates,3:29:00,2770,Boeing 737,233
FL-465928,LHR,HND,2023-12-22 03:20:00,2023-12-22 06:14:00,Delta Airlines,2:54:00,2509,Boeing 787,108
FL-507805,SFO,ORD,2023-07-06 17:32:00,2023-07-06 19:36:00,EVA Air,2:04:00,1820,Boeing 747,171
FL-610104,SFO,DXB,2023-01-05 12:11:00,2023-01-05 14:47:00,Iberia,2:36:00,983,Boeing 767,129
FL-300022,PEK,CDG,2023-09-10 22:55:00,2023-09-11 06:33:00,Air Canada,7:38:00,385,Airbus A340,128
FL-971751,YHZ,SYD,2023-01-01 12:52:00,2023-01-01 21:15:00,Avianca,8:23:00,1192,Boeing 747,183
FL-901001,PEK,FRA,2023-12-14 16:11:00,2023-12-14 19:04:00,Cathay Pacific,2:53:00,2405,Airbus A320,229
FL-773244,LAX,YXU,2023-02-28 18:53:00,2023-02-28 23:07:00,Lufthansa,4:14:00,939,Boeing 737,128
FL-625692,MEX,PEK,2023-08-21 20:27:00,2023-08-22 02:04:00,Aeroflot,5:37:00,2887,Airbus A340,239
FL-482802,FRA,ATL,2023-02-25 07:29:00,2023-02-25 10:15:00,Aeroflot,2:46:00,2551,Airbus A320,244
FL-838596,CDG,AMS,2023-05-05 23:52:00,2023-05-06 01:15:00,Turkish Airlines,1:23:00,1182,Airbus A380,180
FL-574284,HKG,FRA,2023-01-02 21:51:00,2023-01-03 05:39:00,Air Python,7:48:00,1329,McDonnell Douglas MD-88,167
FL-726472,HND,SIN,2023-07-11 01:37:00,2023-07-11 09:14:00,Lufthansa,7:37:00,2301,Boeing 737,214
FL-285252,LHR,SIN,2023-04-22 00:56:00,2023-04-22 02:01:00,EVA Air,1:05:00,1103,Airbus A340,190
FL-112626,IST,HND,2023-03-20 10:09:00,2023-03-20 18:37:00,Turkish Airlines,8:28:00,625,Airbus A380,146
FL-745565,ICN,LHR,2023-03-10 13:30:00,2023-03-10 19:02:00,British Airways,5:32:00,2472,Bombardier Q400,232
FL-900319,ATL,SIN,2023-12-16 15:39:00,2023-12-17 00:22:00,British Airways,8:43:00,864,Airbus A350,132
FL-138449,LHR,SIN,2023-08-19 19:37:00,2023-08-20 03:22:00,China Southern Airlines,7:45:00,1140,Boeing 737,120
FL-241218,MEX,LAX,2023-02-15 23:51:00,2023-02-16 06:44:00,Finnair,6:53:00,2973,Bombardier CRJ900,115
FL-188678,YOW,PEK,2023-07-05 16:42:00,2023-07-05 21:29:00,Iberia,4:47:00,1844,Boeing 767,203
FL-597242,CDG,YUL,2023-12-16 18:51:00,2023-12-17 02:05:00,British Airways,7:14:00,2605,McDonnell Douglas MD-88,220
FL-581989,IST,DEN,2023-01-16 22:30:00,2023-01-17 04:34:00,Air France,6:04:00,671,Airbus A330,156
FL-378838,IST,MEL,2023-04-16 23:44:00,2023-04-17 01:50:00,Finnair,2:06:00,2109,Boeing 747,115
FL-168116,HND,FCO,2023-03-15 05:32:00,2023-03-15 06:45:00,Alitalia,1:13:00,1932,Boeing 737,203
FL-710487,YVR,CDG,2023-12-28 06:16:00,2023-12-28 14:20:00,Qatar Airways,8:04:00,1182,Airbus A340,122
FL-702458,AMS,MEL,2023-10-08 09:21:00,2023-10-08 18:00:00,Etihad Airways,8:39:00,2107,McDonnell Douglas MD-88,237
FL-730022,HND,YOW,2023-10-06 01:48:00,2023-10-06 08:11:00,Alitalia,6:23:00,390,Boeing 787,130
FL-920466,SIN,SFO,2023-12-27 23:21:00,2023-12-28 01:35:00,Air France,2:14:00,2023,Airbus A350,219
FL-929281,ORD,SFO,2023-05-02 21:20:00,2023-05-03 03:55:00,Thai Airways,6:35:00,1528,Boeing 787,152
FL-917470,MEX,MIA,2023-12-19 03:19:00,2023-12-19 08:20:00,Iberia,5:01:00,1508,Airbus A330,203
FL-342046,MIA,YUL,2023-01-04 19:37:00,2023-01-05 01:55:00,Alitalia,6:18:00,1839,Airbus A320,250
FL-222381,YYZ,YUL,2023-12-21 06:18:00,2023-12-21 13:29:00,Etihad Airways,7:11:00,1593,Boeing 767,241
FL-613918,SIN,YYZ,2023-05-06 07:29:00,2023-05-06 09:58:00,Air Canada,2:29:00,699,Bombardier Q400,101
FL-911805,LHR,JFK,2023-10-21 07:13:00,2023-10-21 10:26:00,Turkish Airlines,3:13:00,1521,Bombardier Q400,186
FL-332134,DXB,ORD,2023-03-05 18:40:00,2023-03-06 00:38:00,Cathay Pacific,5:58:00,1820,Airbus A320,230
FL-696021,ICN,DXB,2023-07-01 22:32:00,2023-07-02 06:23:00,Lufthansa,7:51:00,2474,Airbus A330,192
FL-338613,LAX,LHR,2023-04-24 09:27:00,2023-04-24 14:47:00,WestJet,5:20:00,1835,Airbus A340,233
FL-405821,YOW,LAX,2023-12-24 02:21:00,2023-12-24 10:37:00,Aeroflot,8:16:00,2339,Boeing 777,149
FL-621354,YOW,MEX,2023-12-01 18:41:00,2023-12-01 20:02:00,WestJet,1:21:00,1347,Airbus A330,188
FL-238458,FRA,FCO,2023-10-27 23:21:00,2023-10-28 00:34:00,Etihad Airways,1:13:00,1395,Boeing 747,227
FL-275894,MEX,JFK,2023-08-09 23:26:00,2023-08-10 06:20:00,Air France,6:54:00,1610,McDonnell Douglas MD-88,214
FL-860463,YVR,YYZ,2023-06-08 01:52:00,2023-06-08 05:10:00,Aeroflot,3:18:00,386,Airbus A330,165
FL-895862,SFO,HND,2023-11-27 23:53:00,2023-11-28 04:35:00,Emirates,4:42:00,1217,Boeing 767,235
FL-466819,CDG,MIA,2023-08-13 20:52:00,2023-08-13 22:14:00,Air France,1:22:00,2672,Boeing 737,219
FL-570308,SIN,PEK,2023-12-20 18:52:00,2023-12-20 23:02:00,Delta Airlines,4:10:00,1285,Airbus A380,114
FL-778754,FCO,DXB,2023-11-14 02:24:00,2023-11-14 10:26:00,Emirates,8:02:00,2463,Airbus A330,193
FL-880237,SFO,ORD,2023-04-05 07:36:00,2023-04-05 12:12:00,Virgin Atlantic,4:36:00,1320,Bombardier Q400,232
FL-207091,LAX,YHZ,2023-02-28 21:09:00,2023-03-01 04:36:00,Alitalia,7:27:00,1383,Embraer E190,220
FL-758144,IST,ORD,2023-04-02 00:05:00,2023-04-02 01:51:00,WestJet,1:46:00,635,Boeing 737 MAX,241
FL-172034,YYZ,FCO,2023-10-27 00:51:00,2023-10-27 03:05:00,Aeroflot,2:14:00,387,Boeing 777,104
FL-383100,DFW,LAX,2023-04-24 14:02:00,2023-04-24 18:04:00,Thai Airways,4:02:00,1432,Boeing 787,234
FL-186482,JFK,LAX,2023-09-20 07:21:00,2023-09-20 10:33:00,Aeroflot,3:12:00,1584,Airbus A350,178
FL-931726,LAX,MEL,2023-07-20 11:41:00,2023-07-20 16:38:00,Virgin Atlantic,4:57:00,249,Boeing 747,174
