FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-703862,MEL,FCO,2023-08-07 14:28:00,2023-08-07 20:06:00,Swiss International Air Lines,5:38:00,1328,Bombardier CRJ900,211
FL-596009,PEK,YYZ,2023-08-05 22:49:00,2023-08-06 02:28:00,Swiss International Air Lines,3:39:00,876,Airbus A380,173
FL-523663,YYZ,DEN,2023-09-23 08:32:00,2023-09-23 15:33:00,Qatar Airways,7:01:00,1882,Boeing 737,202
FL-956058,HND,AMS,2023-04-04 01:20:00,2023-04-04 02:27:00,Avianca,1:07:00,1456,Bombardier Q400,116
FL-657148,JFK,YUL,2023-04-08 20:29:00,2023-04-08 22:20:00,Air Canada,1:51:00,314,Airbus A340,101
FL-189805,DEN,HKG,2023-02-12 12:46:00,2023-02-12 14:52:00,ANA All Nippon Airways,2:06:00,1234,Airbus A350,247
FL-419001,DFW,PEK,2023-12-21 00:17:00,2023-12-21 06:01:00,Air France,5:44:00,1984,Embraer E190,149
FL-241651,MEL,AMS,2023-06-19 22:27:00,2023-06-20 01:32:00,Alitalia,3:05:00,2138,Boeing 767,185
FL-329037,YXU,JFK,2023-01-04 07:15:00,2023-01-04 15:42:00,Cathay Pacific,8:27:00,410,Embraer E190,212
FL-369454,YHZ,YVR,2023-05-23 20:26:00,2023-05-23 22:19:00,Iberia,1:53:00,2115,Boeing 747,211
FL-693945,MIA,FRA,2023-10-28 12:24:00,2023-10-28 18:41:00,Air France,6:17:00,1891,Boeing 737,160
FL-290040,SIN,PEK,2023-01-21 23:51:00,2023-01-22 06:16:00,Delta Airlines,6:25:00,2142,Bombardier Q400,237
FL-953655,YOW,YYZ,2023-05-02 18:41:00,2023-05-02 22:04:00,WestJet,3:23:00,1900,McDonnell Douglas MD-88,181
FL-586804,FCO,FRA,2023-05-19 02:12:00,2023-05-19 07:25:00,Air Python,5:13:00,364,Airbus A320,199
FL-876703,CDG,YVR,2023-01-25 19:05:00,2023-01-26 01:38:00,China Southern Airlines,6:33:00,612,Airbus A340,112
FL-659430,AMS,LAX,2023-10-09 06:20:00,2023-10-09 07:36:00,Air Python,1:16:00,277,Airbus A350,234
FL-288452,SYD,ORD,2023-08-24 19:47:00,2023-08-25 01:25:00,Qantas,5:38:00,251,Boeing 737 MAX,241
FL-850716,DFW,YHZ,2023-10-08 00:26:00,2023-10-08 08:31:00,Qatar Airways,8:05:00,1661,Boeing 737 MAX,206
FL-188986,MEL,YHZ,2023-04-08 08:13:00,2023-04-08 12:35:00,United Airlines,4:22:00,1390,Airbus A380,171
FL-361079,YXU,HND,2023-01-26 12:18:00,2023-01-26 20:56:00,Air Canada,8:38:00,2788,Boeing 767,225
FL-288514,JFK,ICN,2023-11-04 17:48:00,2023-11-04 23:58:00,Air Python,6:10:00,795,Bombardier CRJ900,101
FL-135583,SFO,HKG,2023-12-24 05:59:00,2023-12-24 07:33:00,Etihad Airways,1:34:00,339,Boeing 737,150
FL-837860,FCO,MEX,2023-06-24 06:08:00,2023-06-24 14:02:00,Qatar Airways,7:54:00,376,Airbus A340,184
FL-508981,YUL,FRA,2023-02-02 18:18:00,2023-02-02 21:06:00,Cathay Pacific,2:48:00,396,Boeing 787,121
FL-643204,LAX,YUL,2023-01-03 16:49:00,2023-01-03 21:26:00,Air Canada,4:37:00,2225,Airbus A380,152
FL-127575,PEK,HKG,2023-02-23 17:53:00,2023-02-23 21:49:00,Qatar Airways,3:56:00,224,Boeing 747,204
FL-848055,YUL,ICN,2023-10-09 23:48:00,2023-10-10 02:40:00,Finnair,2:52:00,2056,Boeing 737,213
FL-671116,FRA,LAX,2023-09-06 04:56:00,2023-09-06 09:58:00,WestJet,5:02:00,752,Bombardier Q400,176
FL-271053,LAX,YOW,2023-12-06 13:01:00,2023-12-06 18:51:00,Royal Jordanian,5:50:00,1746,Boeing 787,236
FL-124218,FRA,LHR,2023-11-28 23:37:00,2023-11-29 08:32:00,Alitalia,8:55:00,913,Airbus A350,249
FL-373470,ICN,FCO,2023-08-16 06:33:00,2023-08-16 13:14:00,Qatar Airways,6:41:00,671,Boeing 787,146
FL-439178,SIN,PEK,2023-03-25 04:00:00,2023-03-25 05:13:00,Air Canada,1:13:00,1902,Boeing 777,193
FL-368952,ATL,DFW,2023-03-18 02:38:00,2023-03-18 09:39:00,Qantas,7:01:00,2720,Airbus A350,208
FL-466144,LHR,FCO,2023-04-17 05:20:00,2023-04-17 09:18:00,Emirates,3:58:00,859,Airbus A320,155
FL-917524,FCO,YOW,2023-09-26 23:52:00,2023-09-27 04:15:00,Asiana Airlines,4:23:00,2949,Boeing 737,175
FL-450069,FCO,LAX,2023-05-11 07:41:00,2023-05-11 10:23:00,ANA All Nippon Airways,2:42:00,1398,Embraer E190,240
FL-573507,MIA,SFO,2023-03-15 17:39:00,2023-03-16 01:10:00,Swiss International Air Lines,7:31:00,1318,Boeing 747,174
FL-183259,AMS,MIA,2023-05-16 22:24:00,2023-05-17 03:33:00,Asiana Airlines,5:09:00,1693,Airbus A380,235
FL-576599,MEL,HKG,2023-05-15 12:35:00,2023-05-15 14:53:00,ANA All Nippon Airways,2:18:00,2220,Bombardier Q400,155
FL-471873,DXB,LAX,2023-11-05 02:05:00,2023-11-05 04:41:00,Swiss International Air Lines,2:36:00,1733,Boeing 767,182
FL-327483,HKG,LAX,2023-12-18 12:30:00,2023-12-18 14:26:00,United Airlines,1:56:00,2792,Bombardier CRJ900,155
FL-718752,LAX,IST,2023-02-18 21:02:00,2023-02-18 22:37:00,Lufthansa,1:35:00,2579,Boeing 787,235
FL-756703,YOW,YYZ,2023-03-25 09:20:00,2023-03-25 18:05:00,Qantas,8:45:00,2059,Boeing 737,204
FL-356454,YHZ,MEX,2023-03-03 01:49:00,2023-03-03 03:11:00,EVA Air,1:22:00,2595,Boeing 787,202
FL-724093,LAX,ICN,2023-01-28 22:52:00,2023-01-29 05:29:00,ANA All Nippon Airways,6:37:00,369,Airbus A350,125
FL-497089,HKG,IST,2023-07-19 01:23:00,2023-07-19 06:51:00,Avianca,5:28:00,2353,Airbus A350,177
FL-270190,AMS,JFK,2023-03-06 17:37:00,2023-03-07 00:42:00,Royal Jordanian,7:05:00,2577,Airbus A380,167
FL-778465,MEX,SIN,2023-06-18 02:59:00,2023-06-18 05:17:00,Iberia,2:18:00,2780,Airbus A320,162
FL-762592,PEK,DFW,2023-10-20 01:21:00,2023-10-20 09:13:00,Thai Airways,7:52:00,2332,McDonnell Douglas MD-88,168
FL-449829,YVR,ICN,2023-05-09 11:27:00,2023-05-09 16:55:00,Royal Jordanian,5:28:00,2266,Boeing 737,158
FL-593368,YUL,YVR,2023-01-05 07:36:00,2023-01-05 15:12:00,Air Canada,7:36:00,2544,Boeing 737 MAX,242
FL-302541,ORD,YXU,2023-03-02 03:12:00,2023-03-02 08:59:00,Etihad Airways,5:47:00,1451,Boeing 787,212
FL-831128,DEN,DFW,2023-04-02 05:04:00,2023-04-02 09:42:00,Air France,4:38:00,969,McDonnell Douglas MD-88,248
FL-919683,FCO,YVR,2023-10-21 15:41:00,2023-10-21 16:59:00,Lufthansa,1:18:00,1442,Bombardier Q400,228
FL-542023,IST,CDG,2023-06-07 14:22:00,2023-06-07 19:25:00,Swiss International Air Lines,5:03:00,1497,Airbus A380,189
FL-304797,ATL,IST,2023-12-05 04:34:00,2023-12-05 08:18:00,Delta Airlines,3:44:00,1799,Boeing 737,148
FL-811369,YUL,YYZ,2023-02-19 02:27:00,2023-02-19 04:42:00,Singapore Airlines,2:15:00,2514,Boeing 737,225
FL-258123,LHR,SIN,2023-05-02 22:46:00,2023-05-03 02:13:00,WestJet,3:27:00,2717,Embraer E190,230
FL-219597,YYZ,ICN,2023-02-18 16:40:00,2023-02-18 23:01:00,China Southern Airlines,6:21:00,2024,Boeing 747,248
FL-821977,LAX,DFW,2023-05-02 06:37:00,2023-05-02 12:13:00,EVA Air,5:36:00,1062,Boeing 737 MAX,110
FL-691902,ICN,YVR,2023-06-04 19:56:00,2023-06-04 22:38:00,Finnair,2:42:00,664,Boeing 737,147
FL-467571,HND,SFO,2023-11-09 17:55:00,2023-11-09 19:13:00,KLM,1:18:00,897,Airbus A330,212
FL-941569,HND,FRA,2023-11-18 07:56:00,2023-11-18 16:55:00,ANA All Nippon Airways,8:59:00,762,Boeing 747,129
FL-278470,FRA,LHR,2023-07-20 12:28:00,2023-07-20 20:44:00,Finnair,8:16:00,2280,Airbus A330,232
FL-554711,YOW,AMS,2023-01-08 00:32:00,2023-01-08 07:21:00,Lufthansa,6:49:00,2268,Bombardier CRJ900,117
FL-513293,IST,YHZ,2023-01-13 15:32:00,2023-01-13 21:59:00,Avianca,6:27:00,218,McDonnell Douglas MD-88,227
FL-224675,HKG,FCO,2023-07-23 16:34:00,2023-07-24 01:11:00,Avianca,8:37:00,1801,Boeing 777,137
FL-801498,CDG,AMS,2023-12-14 04:21:00,2023-12-14 09:44:00,Finnair,5:23:00,2901,Boeing 777,134
FL-370567,YXU,FRA,2023-02-26 14:11:00,2023-02-26 18:41:00,United Airlines,4:30:00,2692,Boeing 737,160
FL-328224,YUL,ATL,2023-11-21 15:52:00,2023-11-21 21:46:00,Swiss International Air Lines,5:54:00,2902,Boeing 737 MAX,128
FL-194079,HND,FCO,2023-09-08 00:01:00,2023-09-08 02:30:00,Qatar Airways,2:29:00,1203,McDonnell Douglas MD-88,114
FL-488173,SYD,YOW,2023-11-21 19:21:00,2023-11-22 01:13:00,United Airlines,5:52:00,2928,Airbus A330,125
FL-315041,MEX,FRA,2023-11-03 06:54:00,2023-11-03 15:45:00,Finnair,8:51:00,1684,Airbus A380,178
FL-312469,MEX,YXU,2023-11-03 05:44:00,2023-11-03 13:39:00,Aeroflot,7:55:00,1989,Boeing 777,128
FL-296778,YOW,DEN,2023-04-19 11:27:00,2023-04-19 13:46:00,Avianca,2:19:00,977,Boeing 737 MAX,136
FL-416713,YVR,LAX,2023-10-08 00:46:00,2023-10-08 09:14:00,Turkish Airlines,8:28:00,2625,Boeing 737 MAX,246
FL-951032,YOW,YVR,2023-09-14 02:18:00,2023-09-14 09:41:00,Delta Airlines,7:23:00,2913,Airbus A330,145
FL-917519,CDG,YHZ,2023-08-19 07:22:00,2023-08-19 09:02:00,Delta Airlines,1:40:00,2123,Airbus A320,121
FL-807201,AMS,YOW,2023-02-13 17:56:00,2023-02-13 23:32:00,Singapore Airlines,5:36:00,1256,Boeing 777,157
FL-430517,AMS,YUL,2023-06-19 06:52:00,2023-06-19 13:48:00,Turkish Airlines,6:56:00,438,Boeing 747,107
FL-978583,LAX,YVR,2023-05-28 11:09:00,2023-05-28 15:21:00,WestJet,4:12:00,2449,Airbus A350,145
FL-884000,SYD,MIA,2023-10-26 05:33:00,2023-10-26 14:22:00,China Southern Airlines,8:49:00,2109,Airbus A350,100
FL-240586,LHR,YYZ,2023-03-26 12:11:00,2023-03-26 18:29:00,ANA All Nippon Airways,6:18:00,2987,McDonnell Douglas MD-88,193
FL-831372,YXU,ORD,2023-04-28 05:58:00,2023-04-28 13:54:00,Air France,7:56:00,1722,Airbus A380,139
FL-494874,YOW,MEX,2023-12-15 23:47:00,2023-12-16 06:48:00,WestJet,7:01:00,958,Boeing 747,211
FL-595509,YHZ,LHR,2023-11-04 22:18:00,2023-11-05 01:32:00,Thai Airways,3:14:00,1193,Bombardier Q400,201
FL-988489,SYD,HND,2023-04-05 19:55:00,2023-04-06 04:21:00,Qatar Airways,8:26:00,787,Boeing 747,209
FL-225565,ATL,ICN,2023-06-11 08:49:00,2023-06-11 11:22:00,Air Python,2:33:00,863,Boeing 767,151
FL-681923,SFO,DFW,2023-09-08 16:05:00,2023-09-08 22:35:00,Virgin Atlantic,6:30:00,2052,Airbus A350,239
FL-926597,LHR,HKG,2023-08-27 18:33:00,2023-08-28 00:09:00,Emirates,5:36:00,1482,Airbus A330,153
FL-780683,LAX,YXU,2023-08-04 10:02:00,2023-08-04 11:29:00,Air Python,1:27:00,1052,Boeing 767,141
FL-824353,HKG,PEK,2023-09-26 22:35:00,2023-09-27 05:50:00,Avianca,7:15:00,225,Airbus A320,107
FL-356842,SFO,YXU,2023-08-16 00:26:00,2023-08-16 01:31:00,Qatar Airways,1:05:00,2997,Airbus A350,169
FL-688112,ORD,ATL,2023-09-06 12:42:00,2023-09-06 21:29:00,EVA Air,8:47:00,2353,Bombardier CRJ900,196
FL-830999,FCO,ICN,2023-12-15 05:03:00,2023-12-15 07:54:00,British Airways,2:51:00,253,Airbus A330,133
FL-156820,LAX,YXU,2023-04-27 16:33:00,2023-04-28 01:20:00,China Southern Airlines,8:47:00,2359,Boeing 787,107
FL-898753,FRA,SIN,2023-05-09 23:39:00,2023-05-10 04:04:00,Air Python,4:25:00,761,McDonnell Douglas MD-88,227
FL-766994,YOW,HKG,2023-02-06 05:45:00,2023-02-06 07:06:00,Virgin Atlantic,1:21:00,2300,Boeing 767,180
FL-995316,LHR,ORD,2023-03-22 22:10:00,2023-03-23 03:01:00,British Airways,4:51:00,1728,Airbus A350,207
FL-889682,DXB,CDG,2023-04-14 11:34:00,2023-04-14 17:56:00,Virgin Atlantic,6:22:00,1893,Boeing 737 MAX,135
FL-485015,ICN,MEX,2023-03-04 05:04:00,2023-03-04 13:04:00,WestJet,8:00:00,716,Bombardier CRJ900,100
FL-468610,MIA,CDG,2023-07-18 04:06:00,2023-07-18 08:35:00,Qatar Airways,4:29:00,1703,Boeing 747,228
FL-329605,SIN,YYZ,2023-03-14 23:11:00,2023-03-15 03:40:00,Emirates,4:29:00,2132,Boeing 747,179
FL-209320,FRA,ATL,2023-12-09 06:29:00,2023-12-09 15:20:00,Air Canada,8:51:00,1346,Boeing 767,148
FL-438548,HKG,SFO,2023-11-10 15:40:00,2023-11-10 17:47:00,ANA All Nippon Airways,2:07:00,1226,Airbus A320,163
FL-328357,ORD,ICN,2023-07-22 19:15:00,2023-07-23 01:51:00,China Southern Airlines,6:36:00,2303,Airbus A380,190
FL-380206,MIA,SIN,2023-12-23 08:50:00,2023-12-23 15:11:00,KLM,6:21:00,2041,Boeing 737,184
FL-643657,YHZ,HKG,2023-12-16 08:34:00,2023-12-16 12:03:00,Lufthansa,3:29:00,2717,Boeing 767,191
FL-305914,ORD,YYZ,2023-04-21 11:51:00,2023-04-21 18:11:00,Alitalia,6:20:00,1172,Bombardier CRJ900,106
FL-576504,DXB,DFW,2023-07-16 07:11:00,2023-07-16 11:45:00,Etihad Airways,4:34:00,1398,Airbus A330,244
FL-752036,YXU,JFK,2023-12-15 12:16:00,2023-12-15 18:52:00,Royal Jordanian,6:36:00,387,Bombardier CRJ900,201
FL-179558,FRA,CDG,2023-08-12 21:16:00,2023-08-13 00:32:00,EVA Air,3:16:00,2221,Boeing 787,247
FL-606820,YOW,MIA,2023-06-11 00:41:00,2023-06-11 05:37:00,China Southern Airlines,4:56:00,1117,Boeing 747,209
FL-571936,ATL,DEN,2023-04-01 15:39:00,2023-04-01 18:23:00,Turkish Airlines,2:44:00,1458,Embraer E190,149
FL-749883,MEX,YOW,2023-02-27 00:37:00,2023-02-27 06:21:00,Finnair,5:44:00,2274,Embraer E190,144
FL-132707,YHZ,YOW,2023-02-16 16:38:00,2023-02-16 23:58:00,Turkish Airlines,7:20:00,2033,McDonnell Douglas MD-88,116
FL-467244,IST,SYD,2023-09-07 22:01:00,2023-09-08 01:01:00,Singapore Airlines,3:00:00,681,Boeing 777,178
FL-173613,LHR,AMS,2023-01-28 09:07:00,2023-01-28 11:26:00,Etihad Airways,2:19:00,686,Boeing 737,154
FL-932732,MEX,YHZ,2023-07-06 00:06:00,2023-07-06 07:58:00,Finnair,7:52:00,1916,Embraer E190,208
FL-136885,YHZ,FRA,2023-10-08 08:15:00,2023-10-08 14:03:00,EVA Air,5:48:00,2959,Airbus A320,146
FL-320756,SFO,DXB,2023-02-25 18:10:00,2023-02-25 22:17:00,ANA All Nippon Airways,4:07:00,641,Boeing 747,121
FL-472697,YYZ,ORD,2023-04-21 05:13:00,2023-04-21 11:36:00,KLM,6:23:00,1111,Airbus A320,198
FL-244884,AMS,HKG,2023-12-15 12:15:00,2023-12-15 14:03:00,Etihad Airways,1:48:00,277,Boeing 737,173
FL-139208,DFW,DEN,2023-08-04 00:40:00,2023-08-04 01:55:00,EVA Air,1:15:00,1436,Boeing 737,209
FL-997851,AMS,DEN,2023-09-07 18:39:00,2023-09-07 19:52:00,Avianca,1:13:00,2251,Airbus A350,228
FL-312678,YHZ,JFK,2023-10-18 13:18:00,2023-10-18 21:23:00,Singapore Airlines,8:05:00,538,Airbus A380,175
FL-917067,FCO,DXB,2023-07-13 05:36:00,2023-07-13 07:48:00,Delta Airlines,2:12:00,964,McDonnell Douglas MD-88,109
FL-207458,LAX,YVR,2023-11-19 15:31:00,2023-11-19 21:01:00,Qantas,5:30:00,2138,Boeing 787,107
FL-797931,ICN,HND,2023-12-19 23:02:00,2023-12-20 04:33:00,Iberia,5:31:00,2407,Boeing 767,212
FL-521270,YHZ,HND,2023-11-13 19:26:00,2023-11-14 00:37:00,Alitalia,5:11:00,1909,Airbus A320,122
FL-720239,CDG,LHR,2023-05-02 13:42:00,2023-05-02 15:57:00,Air France,2:15:00,1018,Boeing 747,148
FL-841437,JFK,YOW,2023-06-17 19:41:00,2023-06-17 21:37:00,Alitalia,1:56:00,1565,Boeing 747,154
FL-469047,SYD,PEK,2023-02-08 00:03:00,2023-02-08 02:50:00,WestJet,2:47:00,2026,Embraer E190,114
FL-522780,AMS,SIN,2023-08-06 20:26:00,2023-08-07 04:00:00,Avianca,7:34:00,1810,Boeing 737 MAX,237
FL-948741,MEX,HND,2023-02-21 09:11:00,2023-02-21 11:15:00,Royal Jordanian,2:04:00,225,Airbus A380,229
FL-115296,YVR,ORD,2023-05-04 03:05:00,2023-05-04 06:44:00,WestJet,3:39:00,2505,Airbus A320,172
FL-797584,FCO,YYZ,2023-08-27 04:30:00,2023-08-27 06:56:00,Finnair,2:26:00,2420,Airbus A340,235
FL-368836,PEK,HKG,2023-03-02 07:39:00,2023-03-02 14:11:00,Finnair,6:32:00,1100,Boeing 787,230
FL-878795,SYD,ICN,2023-02-21 04:26:00,2023-02-21 06:01:00,Air Python,1:35:00,2909,Boeing 777,219
FL-399701,JFK,DFW,2023-08-26 06:15:00,2023-08-26 11:01:00,Qatar Airways,4:46:00,877,Airbus A340,184
FL-512825,SYD,CDG,2023-07-27 22:21:00,2023-07-28 04:34:00,Royal Jordanian,6:13:00,521,Boeing 747,116
FL-270161,AMS,LAX,2023-02-14 14:09:00,2023-02-14 15:27:00,WestJet,1:18:00,987,Airbus A380,140
FL-447339,YXU,HND,2023-02-20 07:52:00,2023-02-20 15:52:00,Turkish Airlines,8:00:00,616,Boeing 777,195
FL-656695,JFK,PEK,2023-06-27 21:53:00,2023-06-27 23:49:00,American Airlines,1:56:00,2837,Airbus A320,197
FL-373902,DXB,SFO,2023-10-09 02:46:00,2023-10-09 08:09:00,Lufthansa,5:23:00,1629,Bombardier Q400,121
FL-201290,MIA,SIN,2023-07-09 09:26:00,2023-07-09 10:34:00,Air Python,1:08:00,1799,Embraer E190,102
FL-348640,SIN,MIA,2023-09-05 03:40:00,2023-09-05 07:22:00,Aeroflot,3:42:00,1024,Boeing 777,109
FL-986537,ATL,SYD,2023-10-14 00:56:00,2023-10-14 06:09:00,Turkish Airlines,5:13:00,1399,Boeing 777,141
FL-713444,YOW,CDG,2023-04-19 17:20:00,2023-04-19 22:24:00,American Airlines,5:04:00,1342,Airbus A330,240
FL-641732,MIA,SFO,2023-11-07 03:18:00,2023-11-07 05:54:00,Asiana Airlines,2:36:00,2652,Airbus A330,146
FL-913419,DEN,FCO,2023-02-25 11:09:00,2023-02-25 16:02:00,Air Canada,4:53:00,2250,Airbus A320,206
FL-801606,SFO,LHR,2023-11-09 23:44:00,2023-11-10 08:00:00,Cathay Pacific,8:16:00,1701,Boeing 767,123
FL-196938,YHZ,DEN,2023-02-07 15:18:00,2023-02-07 22:39:00,Qantas,7:21:00,2858,Boeing 767,248
FL-550547,DFW,DXB,2023-01-28 20:02:00,2023-01-29 04:22:00,Royal Jordanian,8:20:00,746,Boeing 767,115
FL-486454,MEX,IST,2023-02-28 16:08:00,2023-02-28 20:04:00,Qantas,3:56:00,1495,Airbus A380,247
FL-850501,LAX,FCO,2023-07-17 11:29:00,2023-07-17 16:35:00,Royal Jordanian,5:06:00,2499,Boeing 787,227
FL-212908,HKG,SIN,2023-09-02 15:18:00,2023-09-02 19:12:00,Asiana Airlines,3:54:00,1768,Boeing 747,202
FL-778938,IST,SFO,2023-09-22 00:30:00,2023-09-22 05:49:00,Air Canada,5:19:00,889,Embraer E190,137
FL-980076,DEN,HKG,2023-05-19 23:56:00,2023-05-20 01:52:00,ANA All Nippon Airways,1:56:00,1555,Bombardier CRJ900,222
FL-348458,DXB,ATL,2023-01-05 22:57:00,2023-01-06 07:28:00,Cathay Pacific,8:31:00,2267,Airbus A340,103
FL-851647,YHZ,SYD,2023-06-09 23:30:00,2023-06-10 00:50:00,British Airways,1:20:00,248,Bombardier CRJ900,132
FL-860878,LAX,DEN,2023-07-18 06:41:00,2023-07-18 14:33:00,Turkish Airlines,7:52:00,1472,Boeing 747,194
FL-719145,SYD,ATL,2023-05-02 16:10:00,2023-05-02 20:58:00,WestJet,4:48:00,1432,Boeing 767,190
FL-761689,LAX,FRA,2023-04-28 02:03:00,2023-04-28 10:14:00,Emirates,8:11:00,2344,Boeing 737 MAX,227
FL-317507,AMS,SYD,2023-11-21 03:21:00,2023-11-21 07:02:00,Iberia,3:41:00,1591,Airbus A340,197
FL-661488,YYZ,YVR,2023-07-17 13:40:00,2023-07-17 20:41:00,China Southern Airlines,7:01:00,2179,Boeing 737 MAX,105
FL-164307,DFW,SIN,2023-08-24 07:07:00,2023-08-24 15:18:00,Lufthansa,8:11:00,549,Airbus A340,139
FL-500997,FRA,SFO,2023-05-01 18:55:00,2023-05-01 21:22:00,WestJet,2:27:00,958,Boeing 747,181
FL-192484,ICN,YUL,2023-09-15 23:45:00,2023-09-16 05:02:00,EVA Air,5:17:00,341,Bombardier CRJ900,212
FL-123928,FCO,YOW,2023-04-04 11:03:00,2023-04-04 12:57:00,Turkish Airlines,1:54:00,2851,Airbus A320,226
FL-599349,DFW,SFO,2023-08-16 22:14:00,2023-08-16 23:59:00,WestJet,1:45:00,1978,Boeing 777,133
FL-486771,ICN,HKG,2023-04-03 06:04:00,2023-04-03 12:49:00,Aeroflot,6:45:00,1885,Airbus A350,210
FL-711900,ORD,ICN,2023-07-13 05:50:00,2023-07-13 11:02:00,Aeroflot,5:12:00,2537,Airbus A380,128
FL-507078,SFO,YXU,2023-08-28 13:37:00,2023-08-28 16:06:00,Qantas,2:29:00,2258,Boeing 747,222
FL-125135,ICN,ORD,2023-09-14 23:19:00,2023-09-15 03:35:00,Air Canada,4:16:00,950,Boeing 787,139
FL-116205,DXB,IST,2023-10-20 03:57:00,2023-10-20 08:45:00,Royal Jordanian,4:48:00,1757,Embraer E190,139
FL-381042,JFK,SFO,2023-06-06 00:19:00,2023-06-06 05:32:00,Thai Airways,5:13:00,2441,Boeing 787,165
FL-762904,HND,YUL,2023-10-13 23:12:00,2023-10-14 06:20:00,Cathay Pacific,7:08:00,1860,McDonnell Douglas MD-88,192
FL-337031,SIN,MEL,2023-05-02 18:36:00,2023-05-02 21:27:00,KLM,2:51:00,2061,Boeing 737 MAX,141
FL-773555,FCO,SFO,2023-08-20 06:31:00,2023-08-20 10:16:00,Qatar Airways,3:45:00,1132,Embraer E190,138
FL-735721,LAX,DEN,2023-04-09 09:29:00,2023-04-09 18:14:00,Royal Jordanian,8:45:00,1288,Bombardier CRJ900,175
FL-454634,HKG,YVR,2023-02-26 07:31:00,2023-02-26 15:50:00,Cathay Pacific,8:19:00,1361,Embraer E190,234
FL-304199,YHZ,FRA,2023-07-15 21:15:00,2023-07-15 23:51:00,Royal Jordanian,2:36:00,475,Embraer E190,226
FL-275189,MEL,ATL,2023-11-18 12:58:00,2023-11-18 17:25:00,Delta Airlines,4:27:00,381,Airbus A320,202
FL-959595,ICN,YXU,2023-12-13 23:31:00,2023-12-14 08:22:00,ANA All Nippon Airways,8:51:00,843,Boeing 777,146
FL-506034,HKG,DEN,2023-07-21 23:58:00,2023-07-22 03:19:00,Swiss International Air Lines,3:21:00,632,Boeing 737 MAX,202
FL-406711,MIA,SYD,2023-01-03 05:53:00,2023-01-03 09:20:00,Aeroflot,3:27:00,976,Bombardier CRJ900,140
FL-388122,FRA,PEK,2023-10-19 02:38:00,2023-10-19 10:58:00,Qatar Airways,8:20:00,2480,McDonnell Douglas MD-88,106
FL-527646,YUL,SYD,2023-04-07 16:28:00,2023-04-07 19:30:00,Avianca,3:02:00,959,Airbus A350,153
FL-722463,ORD,LHR,2023-06-28 23:58:00,2023-06-29 01:49:00,Finnair,1:51:00,431,Boeing 777,116
FL-559091,MEX,HND,2023-09-09 23:09:00,2023-09-10 00:54:00,China Southern Airlines,1:45:00,1194,McDonnell Douglas MD-88,211
FL-798882,MEL,FCO,2023-02-22 08:21:00,2023-02-22 15:47:00,KLM,7:26:00,2742,Boeing 747,204
FL-743298,HND,DFW,2023-06-15 09:47:00,2023-06-15 15:25:00,Qantas,5:38:00,1931,Embraer E190,131
FL-576147,JFK,YUL,2023-08-17 15:35:00,2023-08-18 00:11:00,Cathay Pacific,8:36:00,2066,Boeing 747,121
FL-252757,SFO,DFW,2023-11-08 04:58:00,2023-11-08 09:50:00,Alitalia,4:52:00,774,Embraer E190,215
FL-784291,FCO,YVR,2023-12-04 08:31:00,2023-12-04 17:27:00,WestJet,8:56:00,2193,Airbus A380,129
FL-916815,ICN,SYD,2023-01-18 00:43:00,2023-01-18 07:09:00,American Airlines,6:26:00,794,Bombardier Q400,120
FL-134285,YUL,HKG,2023-04-18 23:40:00,2023-04-19 04:52:00,Aeroflot,5:12:00,880,Airbus A340,185
FL-764828,LAX,CDG,2023-11-01 10:17:00,2023-11-01 14:29:00,Qatar Airways,4:12:00,1257,Airbus A320,103
FL-366785,YUL,IST,2023-03-18 16:37:00,2023-03-19 01:31:00,Virgin Atlantic,8:54:00,2735,McDonnell Douglas MD-88,170
FL-656888,HND,YUL,2023-11-21 08:28:00,2023-11-21 10:10:00,Lufthansa,1:42:00,1185,Airbus A330,174
FL-547873,YOW,ICN,2023-04-15 18:20:00,2023-04-15 21:23:00,Virgin Atlantic,3:03:00,2841,Airbus A320,109
FL-355449,MIA,YXU,2023-12-20 11:54:00,2023-12-20 18:59:00,United Airlines,7:05:00,2554,Boeing 787,178
FL-492423,YOW,LAX,2023-01-01 16:48:00,2023-01-01 23:40:00,Air Canada,6:52:00,2574,Boeing 747,127
FL-587070,CDG,LHR,2023-09-22 07:33:00,2023-09-22 15:14:00,ANA All Nippon Airways,7:41:00,2165,Boeing 737,155
FL-946048,YYZ,YOW,2023-07-21 23:09:00,2023-07-22 07:58:00,Virgin Atlantic,8:49:00,1872,Airbus A380,160
FL-292525,FCO,MIA,2023-10-06 12:40:00,2023-10-06 19:08:00,Virgin Atlantic,6:28:00,2620,Airbus A340,156
FL-933011,FCO,DXB,2023-10-24 03:02:00,2023-10-24 10:29:00,Qantas,7:27:00,2982,Airbus A340,246
FL-909607,MEX,YOW,2023-10-11 07:37:00,2023-10-11 12:38:00,Turkish Airlines,5:01:00,464,Boeing 747,110
FL-479240,DFW,LAX,2023-07-12 00:33:00,2023-07-12 08:07:00,Aeroflot,7:34:00,2647,Bombardier Q400,184
FL-809249,ICN,DFW,2023-04-09 13:42:00,2023-04-09 18:03:00,Singapore Airlines,4:21:00,2998,Bombardier Q400,122
